frame_no,timestamp_sec,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,count_mode,event_type,line_index,counted,motion_state,avg_per_frame,displacement,moving,in_roi
1045,34.8333,1641,car,0.8949,0,561,70,631,35.0,596.0,multiline,none,-1,False,recently_moving,2.15,12.66,True,True
1045,34.8333,1582,car,0.6664,579,556,736,620,657.5,588.0,multiline,none,-1,False,stationary,7.38,80.9,False,True
1046,34.8667,1608,truck,0.8162,1058,522,1344,656,1201.0,589.0,multiline,none,-1,False,stationary,10.15,111.66,False,True
1046,34.8667,1641,car,0.8912,0,560,80,632,40.0,596.0,multiline,none,-1,False,recently_moving,2.46,16.95,True,True
1046,34.8667,1582,car,0.2933,552,556,709,619,630.5,587.5,multiline,none,-1,False,stationary,9.18,100.74,False,True
1047,34.9,1608,truck,0.8649,1044,521,1334,655,1189.0,588.0,multiline,none,-1,False,stationary,10.18,111.98,False,True
1047,34.9,1641,car,0.8838,0,559,91,634,45.5,596.5,multiline,none,-1,False,recently_moving,2.74,21.66,True,True
1048,34.9333,1608,truck,0.7884,1033,521,1324,655,1178.5,588.0,multiline,none,-1,False,stationary,10.15,111.65,False,True
1048,34.9333,1641,car,0.8928,0,559,101,635,50.5,597.0,multiline,none,-1,False,recently_moving,2.97,26.49,True,True
1049,34.9667,1608,truck,0.8209,1022,520,1315,655,1168.5,587.5,multiline,none,-1,False,stationary,10.09,110.94,False,True
1049,34.9667,1641,car,0.913,0,559,111,637,55.5,598.0,multiline,none,-1,False,recently_moving,3.17,31.36,True,True
1050,35.0,1608,truck,0.6032,1014,519,1305,653,1159.5,586.0,multiline,none,-1,False,stationary,9.99,109.81,False,True
1050,35.0,1641,car,0.8968,0,560,119,639,59.5,599.5,multiline,none,-1,False,recently_moving,3.3,35.96,True,True
1051,35.0333,1608,truck,0.8458,1007,519,1295,653,1151.0,586.0,multiline,none,-1,False,stationary,9.9,108.87,False,True
1051,35.0333,1641,car,0.8805,0,562,124,640,62.0,601.0,multiline,none,-1,False,recently_moving,3.63,39.74,True,True
1051,35.0333,1531,car,0.746,1359,658,1558,748,1458.5,703.0,multiline,none,-1,False,moving,19.67,216.34,True,True
1052,35.0667,1608,truck,0.8346,1000,519,1285,653,1142.5,586.0,multiline,none,-1,False,stationary,9.84,108.16,False,True
1052,35.0667,1641,car,0.8636,2,563,129,641,65.5,602.0,multiline,none,-1,False,recently_moving,3.9,42.69,True,True
1052,35.0667,1531,car,0.5275,1440,665,1639,754,1539.5,709.5,multiline,none,-1,False,moving,23.19,255.1,True,True
1053,35.1,1608,truck,0.8694,993,519,1275,652,1134.0,585.5,multiline,none,-1,False,stationary,9.74,107.1,False,True
1053,35.1,1641,car,0.7876,5,564,132,641,68.5,602.5,multiline,none,-1,False,recently_moving,4.07,44.56,True,True
1053,35.1,1531,car,0.6029,1498,668,1706,758,1602.0,713.0,multiline,none,-1,False,moving,26.92,296.05,True,True
1054,35.1333,1608,truck,0.5851,985,519,1266,652,1125.5,585.5,multiline,none,-1,False,stationary,9.68,106.42,False,True
1054,35.1333,1641,car,0.8217,12,566,134,641,73.0,603.5,multiline,none,-1,False,stationary,4.18,45.82,False,True
1054,35.1333,1531,car,0.8959,1544,671,1759,762,1651.5,716.5,multiline,none,-1,False,moving,30.36,333.91,True,True
1055,35.1667,1608,truck,0.6103,974,519,1257,652,1115.5,585.5,multiline,none,-1,False,stationary,9.64,105.97,False,True
1055,35.1667,1641,car,0.646,20,568,136,642,78.0,605.0,multiline,none,-1,False,stationary,4.28,46.87,False,True
1055,35.1667,1531,car,0.8573,1586,673,1799,765,1692.5,719.0,multiline,none,-1,False,moving,33.42,367.64,True,True
1055,35.1667,1582,truck,0.2929,516,558,672,617,594.0,587.5,multiline,none,-1,False,stationary,11.41,125.36,False,True
1056,35.2,1608,truck,0.5639,960,519,1248,651,1104.0,585.0,multiline,none,-1,False,stationary,9.66,106.22,False,True
1056,35.2,1641,car,0.8135,30,570,137,642,83.5,606.0,multiline,none,-1,False,stationary,4.36,47.77,False,True
1056,35.2,1531,car,0.558,1621,675,1829,766,1725.0,720.5,multiline,none,-1,False,moving,35.91,394.99,True,True
1056,35.2,1582,car,0.5434,486,559,643,616,564.5,587.5,multiline,none,-1,False,stationary,13.69,150.47,False,True
1057,35.2333,1641,car,0.7413,40,572,138,642,89.0,607.0,multiline,none,-1,False,stationary,4.43,48.6,False,True
1057,35.2333,1531,car,0.728,1651,677,1852,767,1751.5,722.0,multiline,none,-1,False,moving,37.81,415.91,True,True
1057,35.2333,1582,car,0.4341,463,561,618,615,540.5,588.0,multiline,none,-1,False,moving,15.83,173.97,True,True
1058,35.2667,1641,car,0.6878,51,574,138,643,94.5,608.5,multiline,none,-1,False,stationary,4.48,49.21,False,True
1058,35.2667,1531,car,0.8457,1679,678,1869,768,1774.0,723.0,multiline,none,-1,False,moving,39.24,431.63,True,True
1058,35.2667,1582,car,0.2847,443,561,594,613,518.5,587.0,multiline,none,-1,False,moving,17.56,193.1,True,True
1058,35.2667,1608,truck,0.4339,949,519,1237,650,1093.0,584.5,multiline,none,-1,False,stationary,9.72,106.91,False,True
1059,35.3,1531,car,0.9039,1704,680,1881,768,1792.5,724.0,multiline,none,-1,False,moving,40.21,442.35,True,True
1059,35.3,1582,car,0.5445,427,559,573,612,500.0,585.5,multiline,none,-1,False,moving,18.92,207.98,True,True
1060,35.3333,1531,car,0.906,1727,681,1891,769,1809.0,725.0,multiline,none,-1,False,moving,40.88,449.68,True,True
1060,35.3333,1582,car,0.6936,413,557,557,611,485.0,584.0,multiline,none,-1,False,moving,19.91,218.9,True,True
1060,35.3333,1608,truck,0.2672,939,518,1225,648,1082.0,583.0,multiline,none,-1,False,stationary,9.73,106.99,False,True
1061,35.3667,1531,car,0.7984,1750,683,1898,770,1824.0,726.5,multiline,none,-1,False,moving,41.3,454.27,True,True
1061,35.3667,1582,car,0.3123,401,555,544,611,472.5,583.0,multiline,line_crossed,0,True,moving,20.6,226.53,True,True
1061,35.3667,1608,truck,0.6069,931,517,1214,648,1072.5,582.5,multiline,none,-1,False,stationary,9.7,106.73,False,True
1062,35.4,1531,car,0.7298,1773,684,1903,770,1838.0,727.0,multiline,none,-1,False,moving,38.94,428.34,True,True
1062,35.4,1582,car,0.7031,391,553,533,610,462.0,581.5,multiline,none,-1,False,moving,21.01,230.98,True,True
1062,35.4,1608,truck,0.3057,923,517,1204,647,1063.5,582.0,multiline,none,-1,False,stationary,9.66,106.2,False,True
1063,35.4333,1531,car,0.579,1795,686,1907,769,1851.0,727.5,multiline,none,-1,False,moving,35.24,387.61,True,True
1063,35.4333,1608,truck,0.4008,916,517,1195,647,1055.5,582.0,multiline,none,-1,False,stationary,9.59,105.48,False,True
1064,35.4667,1608,truck,0.2968,913,517,1187,647,1050.0,582.0,multiline,none,-1,False,stationary,9.45,103.94,False,True
1064,35.4667,1582,car,0.3036,381,548,524,609,452.5,578.5,multiline,none,-1,False,moving,21.24,233.55,True,True
1065,35.5,1608,truck,0.4057,910,517,1179,648,1044.5,582.5,multiline,none,-1,False,stationary,9.26,101.89,False,True
1067,35.5667,1582,car,0.5341,375,549,511,609,443.0,579.0,multiline,none,-1,False,moving,20.65,226.97,True,True
1068,35.6,1582,car,0.4203,372,550,499,608,435.5,579.0,multiline,none,-1,False,moving,19.64,215.87,True,True
1069,35.6333,1663,car,0.898,1869,635,1919,695,1894.0,665.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1070,35.6667,1663,car,0.9095,1866,634,1919,695,1892.5,664.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1096,36.5333,1709,person,0.8519,0,628,25,695,12.5,661.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1097,36.5667,1709,person,0.8589,0,628,26,695,13.0,661.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1098,36.6,1709,person,0.8484,0,628,27,694,13.5,661.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1099,36.6333,1709,person,0.8609,0,628,29,694,14.5,661.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1100,36.6667,1709,person,0.86,0,628,31,694,15.5,661.0,multiline,none,-1,False,recently_moving,0.43,1.7,True,True
1101,36.7,1709,person,0.8684,0,628,32,694,16.0,661.0,multiline,none,-1,False,recently_moving,0.47,2.32,True,True
1102,36.7333,1709,person,0.8656,0,629,33,694,16.5,661.5,multiline,none,-1,False,recently_moving,0.49,2.88,True,True
1103,36.7667,1709,person,0.88,0,629,34,694,17.0,661.5,multiline,none,-1,False,recently_moving,0.51,3.45,True,True
1104,36.8,1709,person,0.8937,0,629,35,694,17.5,661.5,multiline,none,-1,False,recently_moving,0.51,3.98,True,True
1105,36.8333,1709,person,0.8737,0,629,36,694,18.0,661.5,multiline,none,-1,False,recently_moving,0.51,4.51,True,True
1106,36.8667,1709,person,0.832,0,629,37,694,18.5,661.5,multiline,none,-1,False,recently_moving,0.51,5.02,True,True
1107,36.9,1709,person,0.8086,0,629,37,694,18.5,661.5,multiline,none,-1,False,recently_moving,0.5,5.36,True,True
1108,36.9333,1709,person,0.8263,0,629,38,694,19.0,661.5,multiline,none,-1,False,recently_moving,0.52,5.6,True,True
1109,36.9667,1709,person,0.8186,1,629,39,694,20.0,661.5,multiline,none,-1,False,recently_moving,0.54,5.94,True,True
1110,37.0,1709,person,0.7281,2,629,39,694,20.5,661.5,multiline,none,-1,False,recently_moving,0.55,6.01,True,True
1111,37.0333,1709,person,0.6823,4,629,39,694,21.5,661.5,multiline,none,-1,False,stationary,0.55,6.0,False,True
1112,37.0667,1709,person,0.7376,5,629,39,694,22.0,661.5,multiline,none,-1,False,stationary,0.55,6.01,False,True
1113,37.1,1709,person,0.7306,6,628,39,693,22.5,660.5,multiline,none,-1,False,stationary,0.56,6.02,False,True
1114,37.1333,1709,person,0.4577,7,628,40,693,23.5,660.5,multiline,none,-1,False,stationary,0.57,6.18,False,True
1115,37.1667,1709,person,0.5337,9,628,41,693,25.0,660.5,multiline,none,-1,False,stationary,0.61,6.65,False,True
1116,37.2,1709,person,0.7095,11,628,43,693,27.0,660.5,multiline,none,-1,False,stationary,0.69,7.48,False,True
1117,37.2333,1709,person,0.7739,14,628,47,693,30.5,660.5,multiline,none,-1,False,stationary,0.83,9.08,False,True
1118,37.2667,1709,person,0.7292,16,628,49,693,32.5,660.5,multiline,none,-1,False,stationary,0.99,10.8,False,True
1119,37.3,1709,person,0.4273,17,628,51,693,34.0,660.5,multiline,none,-1,False,stationary,1.13,12.28,False,True
1120,37.3333,1709,person,0.4956,19,628,55,693,37.0,660.5,multiline,none,-1,False,stationary,1.28,13.93,False,True
1121,37.3667,1709,person,0.4156,20,628,56,692,38.0,660.0,multiline,none,-1,False,stationary,1.39,15.2,False,True
1122,37.4,1709,person,0.6133,22,628,59,692,40.5,660.0,multiline,none,-1,False,stationary,1.51,16.55,False,True
1123,37.4333,1709,person,0.7824,23,628,64,692,43.5,660.0,multiline,none,-1,False,stationary,1.68,18.32,False,True
1124,37.4667,1709,person,0.7457,24,628,67,692,45.5,660.0,multiline,none,-1,False,stationary,1.81,19.92,False,True
1125,37.5,1709,person,0.6833,25,627,71,692,48.0,659.5,multiline,none,-1,False,stationary,1.96,21.53,False,True
1127,37.5667,1709,person,0.7662,27,627,73,691,50.0,659.0,multiline,none,-1,False,stationary,2.07,22.75,False,True
1128,37.6,1709,person,0.7261,30,627,75,691,52.5,659.0,multiline,none,-1,False,stationary,2.16,23.72,False,True
1129,37.6333,1709,person,0.7578,33,627,76,690,54.5,658.5,multiline,none,-1,False,stationary,2.17,23.85,False,True
1131,37.7,1709,person,0.5896,37,627,77,690,57.0,658.5,multiline,none,-1,False,stationary,2.19,24.09,False,True
1132,37.7333,1709,person,0.6127,40,626,78,689,59.0,657.5,multiline,none,-1,False,stationary,2.23,24.46,False,True
1133,37.7667,1709,person,0.7217,43,626,78,688,60.5,657.0,multiline,none,-1,False,stationary,2.2,24.19,False,True
1134,37.8,1709,person,0.8323,46,625,79,688,62.5,656.5,multiline,none,-1,False,stationary,2.22,24.37,False,True
1135,37.8333,1709,person,0.8559,48,625,81,687,64.5,656.0,multiline,none,-1,False,stationary,2.22,24.33,False,True
1136,37.8667,1709,person,0.8691,50,624,84,687,67.0,655.5,multiline,none,-1,False,stationary,2.2,24.18,False,True
1137,37.9,1709,person,0.8378,51,624,87,687,69.0,655.5,multiline,none,-1,False,stationary,2.19,24.07,False,True
1138,37.9333,1709,person,0.8594,53,624,91,687,72.0,655.5,multiline,none,-1,False,stationary,2.2,24.13,False,True
1139,37.9667,1709,person,0.8891,54,623,95,687,74.5,655.0,multiline,none,-1,False,stationary,2.22,24.37,False,True
1140,38.0,1709,person,0.861,56,623,98,687,77.0,655.0,multiline,none,-1,False,stationary,2.23,24.51,False,True
1141,38.0333,1709,person,0.8583,58,623,101,687,79.5,655.0,multiline,none,-1,False,stationary,2.25,24.72,False,True
1142,38.0667,1709,person,0.8514,60,623,104,688,82.0,655.5,multiline,none,-1,False,stationary,2.27,24.9,False,True
1143,38.1,1709,person,0.8583,61,623,106,688,83.5,655.5,multiline,none,-1,False,stationary,2.26,24.79,False,True
1144,38.1333,1709,person,0.8417,63,622,108,688,85.5,655.0,multiline,none,-1,False,stationary,2.27,24.89,False,True
1144,38.1333,1858,person,0.8148,0,581,21,632,10.5,606.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1145,38.1667,1709,person,0.8532,64,622,109,687,86.5,654.5,multiline,none,-1,False,stationary,2.25,24.61,False,True
1145,38.1667,1858,person,0.8139,0,579,22,631,11.0,605.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1146,38.2,1709,person,0.8636,66,622,111,687,88.5,654.5,multiline,none,-1,False,stationary,2.23,24.42,False,True
1146,38.2,1858,person,0.8153,0,577,24,631,12.0,604.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1147,38.2333,1709,person,0.8319,68,621,112,687,90.0,654.0,multiline,none,-1,False,stationary,2.18,23.94,False,True
1147,38.2333,1858,person,0.8682,0,576,26,631,13.0,603.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1148,38.2667,1709,person,0.8051,70,621,112,686,91.0,653.5,multiline,none,-1,False,stationary,2.13,23.33,False,True
1148,38.2667,1858,person,0.8459,0,575,29,631,14.5,603.0,multiline,none,-1,False,recently_moving,0.86,3.32,True,True
1149,38.3,1709,person,0.7506,73,620,113,685,93.0,652.5,multiline,none,-1,False,stationary,2.07,22.62,False,True
1149,38.3,1858,person,0.8324,0,574,31,631,15.5,602.5,multiline,none,-1,False,recently_moving,0.91,4.41,True,True
1150,38.3333,1709,person,0.7314,76,620,113,684,94.5,652.0,multiline,none,-1,False,stationary,2.0,21.8,False,True
1150,38.3333,1858,person,0.8655,0,573,33,631,16.5,602.0,multiline,none,-1,False,recently_moving,0.94,5.5,True,True
1151,38.3667,1709,person,0.6483,78,619,113,683,95.5,651.0,multiline,none,-1,False,stationary,1.92,20.82,False,True
1151,38.3667,1858,person,0.8123,0,572,34,631,17.0,601.5,multiline,none,-1,False,recently_moving,0.95,6.47,True,True
1152,38.4,1709,person,0.5826,80,618,113,681,96.5,649.5,multiline,none,-1,False,stationary,1.84,19.77,False,True
1152,38.4,1858,person,0.782,0,572,35,631,17.5,601.5,multiline,none,-1,False,recently_moving,0.93,7.24,True,True
1153,38.4333,1709,person,0.7312,82,618,114,681,98.0,649.5,multiline,none,-1,False,stationary,1.74,18.78,False,True
1153,38.4333,1858,person,0.7915,1,571,36,631,18.5,601.0,multiline,none,-1,False,recently_moving,0.92,8.11,True,True
1154,38.4667,1709,person,0.67,84,617,115,680,99.5,648.5,multiline,none,-1,False,stationary,1.69,18.26,False,True
1154,38.4667,1858,person,0.6995,3,570,36,630,19.5,600.0,multiline,none,-1,False,recently_moving,0.94,9.17,True,True
1155,38.5,1709,person,0.6859,85,617,117,680,101.0,648.5,multiline,none,-1,False,stationary,1.64,17.76,False,True
1155,38.5,1858,person,0.6654,6,570,37,629,21.5,599.5,multiline,none,-1,False,recently_moving,0.98,10.54,True,True
1156,38.5333,1709,person,0.7861,86,616,120,679,103.0,647.5,multiline,none,-1,False,stationary,1.64,17.82,False,True
1156,38.5333,1858,person,0.5282,7,569,37,629,22.0,599.0,multiline,none,-1,False,recently_moving,1.03,11.23,True,True
1157,38.5667,1709,person,0.7824,87,616,123,679,105.0,647.5,multiline,none,-1,False,stationary,1.63,17.81,False,True
1157,38.5667,1858,person,0.6478,10,571,38,629,24.0,600.0,multiline,none,-1,False,recently_moving,1.07,11.61,True,True
1158,38.6,1709,person,0.7347,88,615,126,678,107.0,646.5,multiline,none,-1,False,stationary,1.65,18.08,False,True
1158,38.6,1858,person,0.4366,13,573,39,628,26.0,600.5,multiline,none,-1,False,recently_moving,1.14,12.14,True,True
1159,38.6333,1709,person,0.6868,90,615,129,678,109.5,646.5,multiline,none,-1,False,stationary,1.71,18.66,False,True
1159,38.6333,1858,person,0.5942,15,575,39,628,27.0,601.5,multiline,none,-1,False,stationary,1.17,12.19,False,True
1160,38.6667,1709,person,0.7559,91,615,131,678,111.0,646.5,multiline,none,-1,False,stationary,1.72,18.74,False,True
1160,38.6667,1858,person,0.3038,17,577,39,628,28.0,602.5,multiline,none,-1,False,stationary,1.19,12.15,False,True
1161,38.7,1709,person,0.7903,93,614,134,678,113.5,646.0,multiline,none,-1,False,stationary,1.76,19.13,False,True
1161,38.7,1875,person,0.6952,24,571,63,627,43.5,599.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1162,38.7333,1709,person,0.787,94,614,136,678,115.0,646.0,multiline,none,-1,False,stationary,1.79,19.45,False,True
1162,38.7333,1875,person,0.8044,24,570,64,627,44.0,598.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1163,38.7667,1709,person,0.8042,96,614,138,677,117.0,645.5,multiline,none,-1,False,stationary,1.82,19.91,False,True
1163,38.7667,1875,person,0.5381,24,569,65,626,44.5,597.5,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1164,38.8,1709,person,0.8314,98,614,139,677,118.5,645.5,multiline,none,-1,False,stationary,1.85,20.24,False,True
1164,38.8,1875,person,0.5352,25,568,66,626,45.5,597.0,multiline,none,-1,False,insufficient_data,0.0,0.0,False,True
1165,38.8333,1709,person,0.8229,100,613,140,676,120.0,644.5,multiline,none,-1,False,stationary,1.87,20.46,False,True
1165,38.8333,1875,person,0.648,28,567,67,625,47.5,596.0,multiline,none,-1,False,recently_moving,0.7,2.76,True,True
1166,38.8667,1709,person,0.8149,101,612,141,676,121.0,644.0,multiline,none,-1,False,stationary,1.86,20.43,False,True
1166,38.8667,1875,person,0.7704,32,567,67,624,49.5,595.5,multiline,none,-1,False,recently_moving,0.85,4.19,True,True
1167,38.9,1709,person,0.8204,103,612,142,675,122.5,643.5,multiline,none,-1,False,stationary,1.84,20.2,False,True
1167,38.9,1875,person,0.7664,34,566,68,623,51.0,594.5,multiline,none,-1,False,recently_moving,0.98,5.77,True,True
1168,38.9333,1709,person,0.7465,106,611,142,674,124.0,642.5,multiline,none,-1,False,stationary,1.83,20.01,False,True
1168,38.9333,1875,person,0.7974,36,566,68,623,52.0,594.5,multiline,none,-1,False,recently_moving,1.03,7.1,True,True
1169,38.9667,1709,person,0.7006,108,611,142,673,125.0,642.0,multiline,none,-1,False,stationary,1.78,19.46,False,True
1169,38.9667,1875,person,0.6583,39,565,69,622,54.0,593.5,multiline,none,-1,False,recently_moving,1.11,8.75,True,True
1170,39.0,1709,person,0.5068,109,610,141,672,125.0,641.0,multiline,none,-1,False,stationary,1.69,18.35,False,True
1170,39.0,1875,person,0.5737,40,564,70,622,55.0,593.0,multiline,none,-1,False,recently_moving,1.15,10.21,True,True
1171,39.0333,1875,person,0.5703,42,563,72,621,57.0,592.0,multiline,none,-1,False,recently_moving,1.21,11.95,True,True
1172,39.0667,1875,person,0.7561,45,563,75,621,60.0,592.0,multiline,none,-1,False,recently_moving,1.29,14.04,True,True
1173,39.1,1875,person,0.7913,48,562,79,620,63.5,591.0,multiline,none,-1,False,recently_moving,1.51,16.41,True,True
1174,39.1333,1875,person,0.8086,50,562,83,620,66.5,591.0,multiline,none,-1,False,recently_moving,1.71,18.61,True,True
1175,39.1667,1875,person,0.8047,52,561,88,620,70.0,590.5,multiline,none,-1,False,recently_moving,1.92,20.9,True,True
1176,39.2,1875,person,0.8312,54,561,92,619,73.0,590.0,multiline,none,-1,False,stationary,2.08,22.72,False,True
1177,39.2333,1875,person,0.8261,55,561,95,619,75.0,590.0,multiline,none,-1,False,stationary,2.19,23.88,False,True
1178,39.2667,1875,person,0.819,57,561,98,619,77.5,590.0,multiline,none,-1,False,stationary,2.28,24.9,False,True
